EXPOCODE,adjustment,inversion,inversion_full,preadjustment,uncertainties,offsets_preadj,offsets_preadj_u,offsets_post,offsets_post_u,numberofxovers,trends_pre,trends_adj,intercept_pre,intercept_post
316N19950829,4.304257082430347,1.139257082430347,1.419143985388871,3.165,4.049001316130347,-1.4862254973201503,3.267491720746949,1.076219321027281e-16,0.1789148859732329,2.0,0.0,0.0,-1.4511120328007,-0.0019226740379272112
316N19950930,1.1944550884173168,-1.9705449115826832,-1.7309015348139722,3.165,3.9929256195110683,2.122187190306035,0.8705320586469274,-4.710553935444729e-16,0.9758557191463822,6.0,0.11266493229923326,0.0,2.4526531223685657,0.3243486729971941
316N19951111,2.7897483140922805,2.1697483140922804,0.3721883981998807,0.62,4.671562617470197,-0.16355707815495393,1.512997045136108,-1.0348185478903447e-16,0.7593786209982134,4.0,0.0,0.0,-0.026529672316851882,0.23517628488955628
316N19951202,5.196615512966125,4.2216155129661255,1.3549476385518944,0.975,12.29377538060281,-3.2457558096615684,2.4706596921682458,-1.2530789183662458e-15,2.2733973835398262,8.0,0.0,0.0,-4.515641257008244,-0.9993780772165356
316N19951230,4.464849409307252,3.489849409307252,3.7034605348746297,0.975,19.32738994263586,-3.473938118383053,4.165052459370952,2.7957504021937268e-15,1.5490128814723623,2.0,0.0,0.0,-3.0894277116081463,0.14300217799525
316N19961102,-888.0,0.0,0.4114436657125767,0.0,1.7202138572643602,-0.5879214202512039,1.7202138572643602,-0.5879214202512039,1.7202138572643602,2.0,0.0,0.0,-0.7376945135931895,-0.7376945135931895
316N19970530,0.0,0.0,-0.2744665464398891,0.0,0.3981263663876979,-0.22269045848781974,0.5574369202294631,0.3814176921133568,0.3981263663876979,13.0,0.0,0.0,-0.12424163752728708,0.6732539383868987
316N19970717,0.0,0.0,0.6598857281073063,0.0,0.6463075354428789,-1.7394400429062356,0.7740165358717498,-1.4448849405980926,0.6463075354428789,16.0,0.0,0.0,-1.7681308919618797,-1.553722625235188
316N19970815,0.0,0.0,0.46622861739466637,0.0,0.32828883750195803,-0.6546985074919762,0.44375716148504857,-0.7563223781762364,0.32828883750195803,11.0,0.17298740437736687,0.18296639518049296,-0.6957166181549406,-0.7455683795033814
316N19971005,0.0,0.0,0.0,0.0,0.657880487498828,-0.4009565503913485,0.7891837846548735,-0.022699116469227943,0.657880487498828,11.0,0.0,0.0,-0.5667874736362694,0.32128931534396893
316N20030922,0.0,0.0,-0.5601116341393044,0.0,0.4342626205934393,0.004669974298127947,0.47873919532009096,0.3001537412765653,0.4342626205934393,16.0,0.10672069301622059,0.10211941141298,-0.12163922838446917,0.14535670341400683
316N20031023,0.0,0.0,0.7785111939927151,0.0,0.45928808230453083,-1.1847373439594313,0.6543418523505016,-1.2182952448956463,0.45928808230453083,12.0,0.1887534973055109,0.0,-1.2707558042012317,-1.3976377647647993
316N20050821,0.0,0.0,0.0,0.0,0.4851976420177027,1.51678994389202,0.6141452266188665,1.0994147725596353,0.4851976420177027,6.0,0.0,0.0,1.4355926950644036,0.8199433190692575
318M19730822,-29.294704631423627,0.7052953685763733,0.9602665837093682,-30.0,0.7765750987661814,0.7262291936248713,1.972984258387299,1.2003809664356724e-16,0.17149865688928848,3.0,0.0,0.0,4.1331007936123765,0.6584575500912109
318M19731007,-28.717149930931818,0.2828500690681828,-0.6146743180815758,-29.0,2.7258653616323665,-0.2828500690681828,1.9274778818117668,4.5720344807404275e-17,1.9274778818117668,2.0,0.0,0.0,-0.851311917980272,-1.1369236978241786
318M19731204,-31.63989946866839,-0.6398994686683892,-0.6944000710004629,-31.0,0.7072572159215837,0.6398994686683892,0.5001063734212701,6.063851559591669e-17,0.5001063734212701,2.0,0.0,0.0,0.6417175464440709,0.0018180777756817772
318M19740102,-36.34615598602503,-7.346155986025032,-6.052467460096209,-29.0,19.06210902394857,7.346155986025032,13.478946554551312,-5.793144525428834e-16,13.478946554551312,2.0,0.0,0.0,7.2064956638008795,-0.1396603222241519
318M19740313,-27.831570652599307,0.16842934740069399,0.3929665723371727,-28.0,6.06558544321413,-0.16842934740069399,4.289016598763121,0.0,4.289016598763121,3.0,0.0,0.0,-27.177350173863577,-30.545626136628318
318M19771216,-21.748487576226005,3.251512423773996,3.464373711959527,-25.0,16.508769872157398,-3.353548835094454,1.6604600060592478,1.6778477917827963e-16,1.3311334723462565,3.0,0.0,0.0,-3.7091785934777266,1.3707668996469153
318M19780307,-23.21759103944656,-2.2175910394465603,-2.645388711676058,-21.0,1.3571513304731908,2.637089159183712,0.5081937502612526,1.3374615142568644e-17,0.22035349375267782,3.0,0.13516289163384065,0.0,4.469368774869751,0.36163423907733877
318M19780404,-20.990073814399924,-0.9900738143999231,-1.3410792177984319,-20.0,2.562467588787349,1.049405957099638,0.5750913522945362,0.0,0.6058398828125189,3.0,0.0,0.0,2.0962641670921887,0.946405101002192
318M19881207,3.885523842095654,3.885523842095654,3.8827760519521304,0.0,2.88015031071862,-3.229266209944529,0.9528770354996233,-2.4785848075157266e-16,0.7523161261163576,13.0,0.27067080737192406,0.16872658506132615,-3.0173585615742318,-0.588684790368307
318M19890123,0.0,0.0,0.7258497509195581,0.0,1.176525605796729,0.2771490281385774,1.2108469228726422,-1.1542631469226365,1.176525605796729,6.0,0.2876584305438533,0.0,0.6658480306541839,-1.4249048185549045
318M19890313,0.0,0.0,1.3492404836556477,0.0,0.38062128458003397,-1.3348505782583409,0.4430972508073115,-1.7216757889686656,0.38062128458003397,20.0,0.15345895005834484,0.0,-1.3868626582543413,-2.6175780035070586
318M19940327,0.0,0.0,-1.8042769571516573,0.0,0.5387485085616344,1.3999374559375533,0.5387485085616344,1.3999374559375533,0.5387485085616344,6.0,0.0,0.0,1.8840257984532363,1.793836118365522
318M19940519,0.0,0.0,0.1837965039421146,0.0,0.791731006616302,1.123448362428877,0.8646871981579551,0.519781377833928,0.791731006616302,8.0,0.22040431467394456,0.0,1.715142087221908,0.6032101531476745
318M20040615,0.0,0.0,1.7058570724971598,0.0,0.25123473313485695,-1.0702741642277127,0.3940720395665313,-1.4966206603046464,0.25123473313485695,74.0,0.11124450342445348,0.0,-0.7669218444284233,-1.467410937131019
318M20091121,0.0,0.0,1.5435669443410445,0.0,0.3025051450463347,-1.0586438109417502,0.39068149431492366,-1.2281016406103693,0.3025051450463347,15.0,0.11952997117992482,0.0,-1.097327463160259,-1.0251269401278646
318M20100105,0.0,0.0,1.0898278467509468,0.0,0.3939169382121948,-0.16417292515305856,0.5552535639737607,-0.5642739993677657,0.3939169382121948,12.0,0.0,0.0,0.02354681824600187,-0.2585655828354882
318M20130321,2.775444407199189,2.775444407199189,2.8356066973774814,0.0,0.8117027718026322,-2.440055544844414,0.34943882896457423,3.0526115199395494e-16,0.2533825277308503,84.0,0.11677338088855085,0.0,-2.4789713808316187,0.058270869619689254
31AN19890420,7.233700586571324,-3.766299413428676,-3.86834790890942,11.0,1.897123957678546,2.7303326714870093,0.8659217170993482,5.467091076693701e-16,0.54332294540262,12.0,0.2677405425263471,0.2525256502748867,3.923219196818992,2.0750481431616534
31DS19910307,4.5569834561997515,4.5569834561997515,4.749579957397672,0.0,2.058635921347961,-4.083194401789798,0.6259510274158824,-4.617390213983016e-16,0.5694293936004156,16.0,0.0,0.0,-5.626684596968521,-0.6343738217132302
31DS19940126,1.3424617552079083,1.3424617552079083,2.219874811671853,0.0,1.921137468238416,-1.0420250564092857,0.7023586106813148,-1.3488163398951078e-16,0.6407802429854459,8.0,0.0,0.0,-1.3653236995410758,0.7521604920076718
31DS19960105,0.0,0.0,1.9279350044984427,0.0,0.3149906316741347,-1.7943931155396202,0.4635098744710098,-1.7991716742879624,0.3149906316741347,19.0,0.06402141051329743,0.08197770060857376,-1.8189709275270394,-1.9278563224044545
31WT19910531,0.0,0.0,3.1594151392542407,0.0,1.3306634198623868,-2.295237695355511,1.430680192135347,-3.07837172711618,1.3306634198623868,5.0,0.0,0.0,-5.900365452442004,-3.686702667542234
31WT19910716,0.0,0.0,0.1342496678830917,0.0,0.6346918259766794,-0.2740246126055318,0.6738969173035206,-0.41871722734340594,0.6346918259766794,12.0,0.0,0.0,-0.5566621154399324,-0.9274118431124911
31WT19910831,0.0,0.0,-0.46675419588579,0.0,0.903291630519383,0.8270579534322268,0.903291630519383,0.8270579534322268,0.903291630519383,5.0,0.0,0.0,-0.9940085942442681,-1.6126861461280853
320619960503,0.0,0.0,-0.35849059109373965,0.0,0.6007817290219408,0.720500544982272,0.8642601721882165,0.23344081110648432,0.6007817290219408,19.0,0.0,0.0,0.8088907176638733,0.28424187958682373
320620110219,0.0,0.0,1.7408523365706083,0.0,0.30717913651253553,-1.283294763770258,0.6201145578442394,-1.2400405431364623,0.30717913651253553,11.0,0.17673070536498497,0.09615852455430884,-1.3739705577009507,-1.2848481444720146
320620140320,0.0,0.0,-0.1610837059331871,0.0,0.3623174845332576,0.35508100526337943,0.3764545306782025,0.2749603018131494,0.3623174845332576,18.0,0.0,0.0,0.4129569827994382,0.4929086225910971
320620170703,0.0,0.0,0.9771006021505818,0.0,0.38250381711195325,-0.7778183771525621,0.508376371291347,-0.8684300859353997,0.38250381711195325,14.0,0.14532749682498555,0.1539346233089322,-0.8321009192913382,-1.1186961191547942
320620170820,0.0,0.0,-0.5213980592042773,0.0,0.29861261648097415,1.1880113759642739,0.36067419157043773,0.8394152309924993,0.29861261648097415,15.0,0.0,0.0,1.494101127230706,1.0628751294961911
320620180309,0.0,0.0,-0.48093211100886984,0.0,0.29819828053889097,0.8958840384345733,0.5280579726560334,1.01738881023612,0.29819828053889097,10.0,0.11978214667803058,0.10981682475749824,0.7406529107950968,0.8529740356382732
322019920816,0.0,0.0,1.9166352500175705,0.0,0.5985737738098924,-1.51407510725072,0.6467346535106665,-1.5612095991507653,0.5985737738098924,66.0,-0.08638785623069337,0.0,-2.9651776921632456,-3.3324746099342413
323019940104,0.0,0.0,-1.7267013152737596,0.0,0.5951478178652184,2.54500431297268,1.0107660485854675,1.8332751269859502,0.5951478178652184,22.0,0.19673172140723835,0.0,2.469069285123328,1.4977946440656908
325019930515,0.0,0.0,-1.7318396348372902,0.0,0.922294074217161,3.4457765914993934,1.2088085617710254,1.9138086790812194,0.922294074217161,6.0,0.3220553068422077,0.0,4.525087984033314,1.345328155477863
325019930705,0.0,0.0,-1.229708066448828,0.0,0.6219791459485808,1.767973528769046,0.873273315777573,1.4590707723256342,0.6219791459485808,13.0,0.0,0.0,1.3693329095447004,0.997125595203956
325019931005,0.0,0.0,1.0776870297052163,0.0,0.2507584378179989,-1.139871437012725,0.29005473606604554,-1.1842876948951115,0.2507584378179989,55.0,0.0,0.0,-1.6341615717240172,-0.8726089053825434
325019940125,0.0,0.0,-0.24215990683583716,0.0,0.32379211006233966,1.1243617354917799,0.42124566370847594,0.7729426494229629,0.32379211006233966,11.0,0.1285241579286403,0.0,1.8695706815604902,0.6154204075192216
325019971101,0.0,0.0,5.7083227212963905,0.0,1.6066314555631096,-2.8486435261240017,2.4149758628617786,-5.346931576812207,1.6066314555631096,4.0,0.0,0.0,-2.311474477362106,-5.394731536659773
325020060213,0.0,0.0,0.2726710500578242,0.0,0.5249067397296463,0.4218928809026806,0.5759508024769397,0.05385223159153426,0.5249067397296463,21.0,0.0,0.0,0.37212101089766075,-0.07006214119159378
325020080826,0.0,0.0,2.6785951194657636,0.0,1.4479634801796857,-2.7685866165728794,1.7408375783885903,-3.1263664029559277,1.4479634801796857,13.0,0.0,0.0,-2.460387217183557,-3.0084035717348314
325020190403,0.0,0.0,-0.7311379584204027,0.0,0.38601566359584727,0.11649483418939396,0.5258935964855819,0.3305962198978419,0.38601566359584727,9.0,0.0,0.0,0.5584458867567903,-0.28056170420315624
325020210316,-1.9772356497553485,-1.9772356497553485,-2.3808006881502304,0.0,1.720188089071464,1.515151147789819,0.6273117333900624,-1.5908513423193744e-16,0.4960665844694901,13.0,0.20466559853435382,0.0,1.132961134807441,0.2882765426170947
325020210420,-3.2114893605310164,-3.2114893605310164,-3.18274838309309,0.0,1.539309330779029,3.481872780432857,0.6081244203840851,-1.4311413384240208e-16,0.512145748074722,9.0,0.0,0.0,1.7935053399697893,-0.5561970307440934
32PO20130821,-888.0,0.0,-0.20573737650997004,0.0,1.0209246115241373,1.3029951135584033,1.0209246115241373,1.3029951135584033,1.0209246115241373,2.0,0.0,0.0,1.3293602801801572,1.3293602801801572
32WC20070511,0.0,0.0,0.0,0.0,0.535891549761248,1.4440553980862731,0.4523665198831346,0.9146494237032934,0.535891549761248,9.0,0.0,0.0,1.402984239425449,1.0062589580457915
32WC20110812,0.0,0.0,2.25944534829522,0.0,1.5204890081341274,-0.3387857890756018,0.8487132534218903,-0.9609001140460784,1.5204890081341274,5.0,0.0,0.0,-0.4304575962173612,-1.3120182021247662
33AT20120324,0.0,0.0,1.0165194080983189,0.0,0.43000214264546455,-1.3045574594861835,0.5652134787921922,-1.3052769368958048,0.43000214264546455,12.0,0.23572972147507135,0.0,-1.5613324487807885,-0.899518936070685
33AT20120419,0.0,0.0,1.0073545912720545,0.0,0.3682241498612901,-1.8381145173061286,0.45786591210179384,-1.2480590075935871,0.3682241498612901,16.0,0.15732192920189988,0.08783534717286245,-1.9575874752305136,-0.9685368516416211
33LG20060321,0.0,0.0,1.5988588723763402,0.0,1.3752615458035131,-0.598558570467536,1.3752615458035131,-0.598558570467536,1.3752615458035131,4.0,0.0,0.0,-1.0754601964217922,-1.439068681532449
33LG20090916,-888.0,0.0,4.645977002540156,0.0,3.1698476192170713,-3.82323118471381,5.285922094726975,-3.82323118471381,3.1698476192170713,1.0,0.0,0.0,-3.82323118471381,-3.82323118471381
33LK19960415,6.889975140139875,6.889975140139875,5.914918447937795,0.0,5.005803986514096,-6.451658744952849,1.3764389939908792,-1.4392578146036416e-15,1.7479139514569435,6.0,0.0,0.0,-6.0059024062409225,-0.24108062585682954
33MW19900222,2.9598357594127642,2.9598357594127642,3.179780508744104,0.0,1.361819795138745,-3.000654419517732,0.5884788285572298,3.5089734999621024e-16,0.43420554605407335,15.0,0.08865795278355229,0.09468916620875976,-3.1376578854509583,-0.2654862234110327
33MW19910711,0.0,0.0,-1.3521184470576355,0.0,0.6515450474600692,1.7265607352391907,0.6515450474600692,1.7265607352391907,0.6515450474600692,10.0,0.150912159985304,0.15875529402807934,1.658662301336502,1.8082888785521771
33MW19920224,0.0,0.0,0.19332172384332522,0.0,0.46687927483685315,1.3528019873694628,0.26908709821863824,0.48055272828749684,0.46687927483685315,7.0,0.061367097238379735,0.0,1.2787916198650342,0.7204048292337564
33MW19930704,0.0,0.0,0.4602625300197608,0.0,0.6297227056061838,-0.9762309201168418,1.1167967497238975,-0.7573878310502287,0.6297227056061838,9.0,0.0,0.0,-1.1054398334751305,-0.8978760256928574
33MW19930802,0.0,0.0,0.3495947214638662,0.0,0.5227558764669482,-0.988381267124207,0.6583374362470185,-0.710298639328358,0.5227558764669482,22.0,0.0,0.0,-1.7630624221823905,-1.2783970590251488
33MW19950922,0.0,0.0,1.2859743095404725,0.0,0.4224256017108143,-1.3979895764552255,0.48520124932020936,-1.8635940038686363,0.4224256017108143,15.0,0.0,0.0,-1.4215017710808786,-1.9422080753456952
33RO19980123,0.0,0.0,-0.9007262357888999,0.0,0.3728263960558606,1.0185911573613013,0.3296319388725848,1.2547691584289418,0.3728263960558606,17.0,0.09563834167782942,0.0,0.899809858186725,0.7486173605023055
33RO20030604,0.0,0.0,0.6750725648848591,0.0,0.3960396363269863,-1.6877496217966206,0.8124265759002735,-0.8895515052977223,0.3960396363269863,31.0,0.0,0.0,-1.6422574686384883,-0.9166088411177932
33RO20050111,0.0,0.0,0.4331660967089872,0.0,0.6215548809306166,0.5914441297775238,1.1725281206972837,-0.44531677772532957,0.6215548809306166,19.0,0.21042657210561538,0.0,-0.07631413449991131,-0.3754243697303726
33RO20070710,0.0,0.0,0.5192475195016394,0.0,0.4092521666077782,-0.41671721803845885,0.6642162135224804,-0.23648131235253364,0.4092521666077782,7.0,0.3097533526400864,0.0,-0.27306207154324497,0.10294922163864556
33RO20071215,0.0,0.0,1.6688146827428008,0.0,0.4495696822959447,-1.2823622776130406,0.5131637133409099,-1.453169561092951,0.4495696822959447,12.0,0.1080617142284771,0.11151096629642865,-1.304156997471747,-1.4652496835712359
33RO20100308,0.0,0.0,0.8445184305439933,0.0,0.5211639517742332,-0.1850546924554864,0.7607017738756878,-0.2742767982033039,0.5211639517742332,23.0,0.0,0.0,0.035121907886159265,-0.28438644745028996
33RO20110926,0.0,0.0,1.3975335197215761,0.0,0.6952296565552433,-0.16528187295127997,0.9494333770786243,-1.0287368357949245,0.6952296565552433,13.0,0.34048103458174367,0.0,-1.3800675415980852,-0.7398862773340853
33RO20120721,0.0,0.0,-1.4934273903255053,0.0,0.2790501073462297,1.8790735214554617,0.5579563125028121,2.0402945628979348,0.2790501073462297,7.0,0.3000610305410458,0.10848200297933976,1.7373895272343318,2.763676521014771
33RO20130803,-2.1783612687707157,-2.1783612687707157,-2.1456386287074385,0.0,1.7733526463263258,1.9470401535088004,0.6264787160311259,2.1451068947330527e-16,0.5114841513064081,31.0,0.0,0.0,2.1183904724518445,-0.7369209328928994
33RO20131223,0.0,0.0,-0.09780134486396355,0.0,0.43739567603168483,0.8077528967459078,0.7791826471232549,0.3131884754883346,0.43739567603168483,20.0,0.1949144789893846,0.0,-0.05024620820609904,0.7140882548707368
33RO20150410,0.0,0.0,0.9835535284482246,0.0,0.44734400113875733,-0.4111132921305952,0.6350192699252211,-1.0396648872332919,0.44734400113875733,9.0,0.0,0.0,-1.014169310421011,-0.011032913146052304
33RO20150525,2.610901985175109,2.610901985175109,2.8668939999457446,0.0,1.5311524836152397,-1.7804760536245499,0.5642588941706193,-8.063307501917285e-16,0.44350999212779957,14.0,0.0,0.0,-2.120896539941162,0.39130373469985336
33RO20160505,0.0,0.0,2.323572118354119,0.0,1.0519251304569543,-0.40629352001166147,0.6782282864697439,-1.330749723089886,1.0519251304569543,6.0,0.0,0.0,-0.027437982159351476,-1.8924548634721936
33RO20161119,2.1567142030520476,2.1567142030520476,2.3857339781470985,0.0,1.1571661406214628,-2.056090277319138,0.39748199352965113,-2.6391196264596956e-16,0.3622323911284667,13.0,0.12482219311812719,0.08547623621292061,-2.2743776643549762,-0.12963169868415064
33RO20170718,-888.0,0.0,0.45839320275645046,0.0,1.5506401547342443,-0.7215810182448837,1.5506401547342443,-0.7215810182448837,1.5506401547342443,2.0,0.0,0.0,0.6762076211697455,1.9590087320849878
33RO20180423,2.390170389130798,2.390170389130798,2.107040112036724,0.0,5.011242741745471,-1.7975370221406581,0.7220375873500031,2.569409982740569e-17,0.3344797260747177,10.0,0.0,0.0,-2.1982048406370307,-0.12242858958836006
33RO20210613,0.0,0.0,1.5363492136660328,0.0,1.0173268506844548,0.2547250618874805,0.6823180235085825,-0.4720247342088584,1.0173268506844548,6.0,0.0,0.0,-0.17654423809222966,-3.6255712483209908
33RR19971020,-4.030215092810625,-4.030215092810625,-3.236072642984903,0.0,2.4325208601725903,4.575805648190245,1.1929101829014885,3.105102046000101e-16,0.8108403764153788,4.0,0.28311844849711776,0.0,4.762265035404362,0.2349958100569736
33RR19971202,0.0,0.0,-0.3620650093283431,0.0,1.2167565466771781,1.1997369036322323,2.412643891665252,1.450950545539096,1.2167565466771781,4.0,0.0,0.0,1.835261865921427,1.852380239685555
33RR20050109,0.0,0.0,-0.4322343426117705,0.0,0.31972250486136533,0.7568033589942127,0.32622476342140666,0.6574875391735779,0.31972250486136533,19.0,0.07838242682552327,0.07368632969996258,0.7260239581277579,0.6487104193947761
33RR20070204,0.0,0.0,1.2511888398396587,0.0,0.3620785395440821,-1.402405693027011,0.3837487393023891,-1.509052651459313,0.3620785395440821,14.0,0.08379765303873601,0.0,-1.4081310832498288,-1.5016136170613126
33RR20070322,0.0,0.0,0.9652324283483941,0.0,0.685921840258263,-1.8144226457257784,0.6371656759112475,-1.526664705764451,0.685921840258263,5.0,0.0,0.0,-1.729405776862753,-1.681955883596104
33RR20080204,0.0,0.0,0.7560738640053907,0.0,0.8199322613728424,-1.546184809320583,0.9037385419398607,-1.4081559895648605,0.8199322613728424,8.0,0.0,0.0,-1.7593551163104773,-1.7275782456892026
33RR20090320,0.0,0.0,-0.2862072846118075,0.0,0.4719915579096951,0.46393609134595426,0.724769652978169,0.10788446475612605,0.4719915579096951,11.0,0.0,0.0,0.1965535631484564,-0.23515260425385437
33RR20160208,0.0,0.0,0.41913699334331983,0.0,0.4467520188734579,-0.4685654222129823,0.4387736103187912,-0.5805471231958367,0.4467520188734579,15.0,0.12503955723261526,0.0,-1.0789028092097053,-1.0590301803496425
33RR20160321,0.0,0.0,-1.0002022275434521,0.0,0.5950485887855949,0.7649282482896849,0.5941576598202035,0.4800809499342009,0.5950485887855949,9.0,0.0,0.0,1.6714019335147619,0.23712204561859446
33RR20230722,0.0,0.0,-1.0437922988836204,0.0,0.2886589379517785,0.5959585771841794,0.5474640285124549,0.5688960331620865,0.2886589379517785,11.0,0.0,0.0,1.285454351439095,0.9607327513789257
35A319950113,0.0,0.0,1.22553954613358,0.0,0.7289978160912569,0.8914809478428208,0.8648855200421792,-0.8249494786233673,0.7289978160912569,8.0,0.2858360421450783,0.0,1.1047105756878,-1.835676435923241
35A319950221,1.580552695966729,1.580552695966729,2.5200716550658235,0.0,2.7055998209329135,-1.1370964861066712,0.8952571012356867,-1.1753858150446717e-15,0.6565291461003208,16.0,0.0,0.0,-1.4099924937662491,-0.38646524307453867
35A320031214,-888.0,0.0,11.523253961011957,0.0,3.1698476192170713,-19.4985198577195,5.285922094726975,-10.943650721095043,3.1698476192170713,1.0,0.0,0.0,-19.4985198577195,-10.943650721095043
35A320150218,-888.0,0.0,9.772623957815416,0.0,0.34151464138390053,-9.284453328046638,1.5975072125546288,-9.159067540154417,0.34151464138390053,3.0,0.0,0.0,-8.803967211133887,-9.849751907238511
35MF19850224,-7.299424486367787,-7.299424486367787,-7.832531694212161,0.0,5.442676010611518,6.4604643580269965,1.6778686289065508,-1.4085591985106265e-16,0.649435046192794,6.0,0.0,0.0,6.788144174789282,1.4548032512166038
35MF19860401,-5.969236957757886,-5.969236957757886,-6.410199881765068,0.0,2.1256821134174797,5.627650983019211,0.7771998456460042,2.3716233555117516e-16,0.49454426879429314,11.0,0.0,0.0,6.646854552045141,1.7769030242538997
35MF19870114,-7.729939477587918,1.2700605224120818,1.3524507378220072,-9.0,7.612688279601565,-0.13419351711559083,1.3791631058420237,2.1863950807903779e-16,0.4168200472933253,3.0,0.0,0.0,-0.250834373324012,-0.24293095118006672
35MF19890730,-888.0,0.0,-11.807272274230305,0.0,3.1698476192170713,13.162219912782202,5.285922094726975,8.940604399816074,3.1698476192170713,1.0,0.0,0.0,13.1622199127822,8.940604399816074
35MF19930123,0.0,0.0,-1.6656556326385747,0.0,1.269041902486469,0.9303982932913498,1.557699483058038,1.1415210316458417,1.269041902486469,9.0,0.0,0.0,1.0691778883202654,1.7172220541934664
35MF19960220,0.0,0.0,-1.0959964139169611,0.0,1.3461619421988804,0.8083473037435177,1.5114084595799673,0.8882082738866236,1.3461619421988804,10.0,0.0,0.0,0.6908495143546168,0.9158765491172003
35MF20080207,0.0,0.0,2.4319064924011897,0.0,0.8337917952934942,-1.4554000737782122,1.0507433166806153,-1.7873386047944462,0.8337917952934942,18.0,0.0,0.0,-2.3077860733035007,-2.510211919283818
35TH19990712,6.0928863985455255,6.0928863985455255,5.909038581227668,0.0,2.764628250782943,-6.134411107040226,1.2252234573335745,1.0525039813137846e-15,0.9367100062829429,14.0,0.0,0.0,-6.397135081725565,-0.011346200643612248
45CE20170427,0.0,0.0,-1.665295069830299,0.0,0.4294202236780362,0.6534321969332527,0.5525495178961248,1.3514639188824762,0.4294202236780362,11.0,0.2226631112624047,0.2531187082446281,-0.8568925828863809,-2.3251110651231386
49H520060510,17.86494740509757,-0.13505259490242774,-0.642474594261903,18.0,2.3637169807864478,0.18363196934103398,0.937028520037906,-1.576566775613829e-15,0.8933675824246206,16.0,0.3875026897965347,0.0,1.92751702108224,1.7514997141392878
49H520060715,17.67560498182108,-0.32439501817892014,0.14953228972235158,18.0,1.4379270078870898,0.32439501817892014,1.0167679381282433,2.825716025632876e-17,1.0167679381282433,5.0,0.0,0.0,0.3871372843057208,0.005692482729585437
49HG19920807,-16.492566430253202,-5.492566430253202,-2.341530591487647,-11.0,11.244878416445754,5.725883164693948,4.423338812189452,1.838536464606218e-15,3.095695012936351,6.0,0.0,0.0,5.774263093107381,1.716577060689187
49HG19930413,0.0,0.0,4.988037533823312,0.0,2.1760045936480297,-5.331386225853179,2.0426064217072772,-2.998610545489558,2.1760045936480297,4.0,-1.40731455718924,0.7399805557098845,-6.774995392359925,-1.8913245152961562
49HG19930807,-5.845303098806195,4.154696901193805,4.560677684044358,-10.0,7.277380252454339,-2.1086505610455553,1.8421840751607328,2.356919217949755e-15,1.8482309040266292,5.0,-1.7601770499525693,1.1665198941699644,-7.08450500624203,5.829852889719924
49HG19940413,-888.0,0.0,7.025930157792673,0.0,0.5848849017737755,0.6359452929232724,13.681148792677789,-6.155429773901084,0.5848849017737755,2.0,0.0,0.0,1.074058360614814,-6.174159613218359
49HG19940808,12.86265620940426,-0.13734379059573865,0.5064020810155814,13.0,12.276993516923646,8.06378651948439,5.285922094726975,2.664535259100376e-15,3.1698476192170713,1.0,0.0,0.0,8.06378651948439,2.6645352591003757e-15
49HG19950807,7.888782416384475,-3.1112175836155247,-2.6082404492903932,11.0,8.266781374299278,6.216452652044748,3.5190443231666624,1.898558617052682e-15,2.065965836453676,26.0,0.9471671799074678,0.2932038805269682,10.92937575950211,1.9628799988271437
49HG19960807,18.297779520548968,-1.7022204794510332,-1.0578210230991858,20.0,4.0883947120941855,3.624835396606558,0.9483205832663744,0.0,0.9951298612453553,23.0,0.0,0.0,3.916371431717539,-0.3190652942976543
49HG19971110,0.0,0.0,-1.4781622878459553,0.0,0.2785608522423133,1.805656639499128,0.33211722132385546,1.750229173886624,0.2785608522423133,89.0,0.0,0.0,2.824261422237165,2.6318644547157124
49HG19980812,-2.5213833424843055,-2.5213833424843055,-2.7392659882930386,0.0,1.6765552236875143,2.568715195055053,0.5549880000600669,7.791504967143412e-17,0.5055688902293436,57.0,0.13386089624244243,0.0,3.354840029147466,0.7360823952801401
49HG19990804,0.0,0.0,-0.6882211768446969,0.0,0.23876774989920452,0.7942719077628682,0.27912296564698796,0.6970617336180253,0.23876774989920452,92.0,0.0987326779010138,0.0678726598548327,1.1075532116541642,1.0033457444854295
49HG20000912,-4.095289397031794,-4.095289397031794,-4.0786599395913266,0.0,1.4183865605555004,4.259238053998061,0.427371587721033,0.0,0.391316882828868,57.0,0.11364273481416146,0.0,4.604786633855306,0.1876914045750363
49HG20010813,7.926442728888649,7.926442728888649,8.570188600499971,0.0,2.9462704028624778,-7.759527462983072,0.8713578041650636,1.8020329212977917e-16,0.7039243425191672,19.0,0.0,0.0,-7.700068950831994,0.5430763432350963
49HH19941213,2.903140905232127,2.903140905232127,3.066144781231276,0.0,1.3764376191167278,-3.0231542584819016,0.5267117728528514,-1.4484416284637947e-16,0.5199643243012948,11.0,0.2192003292673913,0.21685139981522744,-2.8978078943126375,0.2506602599263381
49HO19980601,13.277780561832536,-0.7222194381674646,-0.386316958020206,14.0,0.8565535455617947,0.7222194381674646,0.6056748205161254,1.5012033464720925e-16,0.6056748205161254,8.0,0.0,0.0,-0.06190441911491662,-0.7470468798768499
49HO19980622,0.0,0.0,0.20006217124082012,0.0,0.8309154759640539,0.2375163768302963,0.8309154759640539,0.2375163768302963,0.8309154759640539,9.0,0.0,0.0,-0.4973178539034568,-0.3087576958113942
